analysis_name,dataset_name,target_gene,clock_gene,significant,p_value,q_value,significant_after_fdr,effect_size_f2,effect_size_interpretation,significant_terms,tier
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Mdm2,Cry1,FALSE,0.6204771067639658,0.9749443963978756,FALSE,0.15735193116416307,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Mdm2,Per2,FALSE,0.6403408942135478,0.9749443963978756,FALSE,0.15735193116417034,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Mdm2,Nr1d1,FALSE,0.6742384048130692,0.9749443963978756,FALSE,0.15735193116416102,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Nr1d1,FALSE,0.7360171309619563,0.9749443963978756,FALSE,0.2531425430077164,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Cry1,FALSE,0.7426590400833017,0.9749443963978756,FALSE,0.2531425430077153,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Nr1d2,FALSE,0.7507322080226393,0.9749443963978756,FALSE,1.0160316999016772,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Arntl,FALSE,0.7508507630966204,0.9749443963978756,FALSE,1.016031699901678,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Clock,FALSE,0.7518316314139035,0.9749443963978756,FALSE,1.0160316999016836,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Per1,FALSE,0.7977452810056365,0.9749443963978756,FALSE,0.25314254300771355,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Per2,FALSE,0.8119903513265001,0.9749443963978756,FALSE,0.25314254300771477,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Cry2,FALSE,0.8252230864631969,0.9749443963978756,FALSE,0.2531425430077183,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Nr1d2,FALSE,0.8348291427044501,0.9749443963978756,FALSE,0.2531425430077169,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Arntl,FALSE,0.8363117320671378,0.9749443963978756,FALSE,0.2531425430077171,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Atm,Clock,FALSE,0.8423483438381787,0.9749443963978756,FALSE,0.25314254300771655,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Per2,FALSE,0.8711811302633734,0.9749443963978756,FALSE,1.0160316999016845,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Cry1,FALSE,0.8954294163003009,0.9749443963978756,FALSE,0.7273405482047421,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Per1,FALSE,0.8969488446860456,0.9749443963978756,FALSE,1.0160316999016883,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Nr1d1,FALSE,0.9452417089435841,0.9878994681712056,FALSE,0.7273405482047431,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Cry2,FALSE,0.974785544391426,0.9878994681712056,FALSE,0.11984666303396575,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Per1,FALSE,0.9792827273498776,0.9878994681712056,FALSE,0.11984666303397014,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Per2,FALSE,0.9878994681712054,0.9878994681712056,FALSE,0.7273405482047401,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Nr1d1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Nr1d2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Arntl,FALSE,1,1,FALSE,0.4144923362038566,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Clock,FALSE,1,1,FALSE,0.4144923362038624,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Per1,FALSE,1,1,FALSE,0.41449233620386033,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Cry1,FALSE,1,1,FALSE,0.4144923362038624,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Cry2,FALSE,1,1,FALSE,0.41449233620386033,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Nr1d1,FALSE,1,1,FALSE,0.4144923362038608,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Nr1d2,FALSE,1,1,FALSE,0.4144923362038615,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Per2,FALSE,1,1,FALSE,0.5232795460456652,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Clock,FALSE,1,1,FALSE,0.5232795460456667,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Per1,FALSE,1,1,FALSE,0.5232795460456652,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Cry1,FALSE,1,1,FALSE,0.5232795460456671,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Cry2,FALSE,1,1,FALSE,0.5232795460456652,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Nr1d1,FALSE,1,1,FALSE,0.5232795460456671,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Per2,FALSE,1,1,FALSE,0.19872894507054667,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Arntl,FALSE,1,1,FALSE,0.1987289450705506,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Clock,FALSE,1,1,FALSE,0.19872894507054897,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Per1,FALSE,1,1,FALSE,0.1987289450705452,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Cry1,FALSE,1,1,FALSE,0.19872894507054847,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Nr1d1,FALSE,1,1,FALSE,0.19872894507054717,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Per2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Arntl,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Clock,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Per1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Cry1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Cry2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Nr1d1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdkn1a,Nr1d2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Per2,FALSE,1,1,FALSE,0.06434700625124551,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Clock,FALSE,1,1,FALSE,0.0643470062512445,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Per1,FALSE,1,1,FALSE,0.06434700625124487,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Cry1,FALSE,1,1,FALSE,0.06434700625124361,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Cry2,FALSE,1,1,FALSE,0.06434700625124423,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Nr1d1,FALSE,1,1,FALSE,0.06434700625124615,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Per2,FALSE,1,1,FALSE,0.15353263181482582,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Arntl,FALSE,1,1,FALSE,0.15353263181482793,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Clock,FALSE,1,1,FALSE,0.15353263181482776,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Per1,FALSE,1,1,FALSE,0.15353263181482724,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Cry1,FALSE,1,1,FALSE,0.1535326318148311,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Nr1d1,FALSE,1,1,FALSE,0.1535326318148295,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Nr1d2,FALSE,1,1,FALSE,0.15353263181482654,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Per2,FALSE,1,1,FALSE,0.5819954178836078,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Arntl,FALSE,1,1,FALSE,0.5819954178836103,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Clock,FALSE,1,1,FALSE,0.5819954178836083,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Cry1,FALSE,1,1,FALSE,0.5819954178836083,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Cry2,FALSE,1,1,FALSE,0.5819954178836129,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Nr1d1,FALSE,1,1,FALSE,0.5819954178836078,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Nr1d2,FALSE,1,1,FALSE,0.5819954178836103,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Per2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Arntl,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Clock,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Per1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Cry1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Tp53,Cry2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Arntl,FALSE,1,1,FALSE,0.7273405482047411,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Clock,FALSE,1,1,FALSE,0.7273405482047411,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Per1,FALSE,1,1,FALSE,0.7273405482047411,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Cry2,FALSE,1,1,FALSE,0.7273405482047367,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bcl2,Nr1d2,FALSE,1,1,FALSE,0.7273405482047431,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Per2,FALSE,1,1,FALSE,0.3316497201670147,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Arntl,FALSE,1,1,FALSE,0.3316497201670163,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Clock,FALSE,1,1,FALSE,0.3316497201670171,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Per1,FALSE,1,1,FALSE,0.3316497201670171,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Cry2,FALSE,1,1,FALSE,0.3316497201670165,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Nr1d1,FALSE,1,1,FALSE,0.33164972016701816,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Nr1d2,FALSE,1,1,FALSE,0.33164972016701694,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Per2,FALSE,1,1,FALSE,0.46732644339263285,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Arntl,FALSE,1,1,FALSE,0.4673264433926343,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Per1,FALSE,1,1,FALSE,0.46732644339263607,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Cry1,FALSE,1,1,FALSE,0.467326443392639,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Cry2,FALSE,1,1,FALSE,0.46732644339263285,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Nr1d1,FALSE,1,1,FALSE,0.46732644339264073,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Nr1d2,FALSE,1,1,FALSE,0.4673264433926348,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Cry1,FALSE,1,1,FALSE,1.0160316999016867,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Cry2,FALSE,1,1,FALSE,1.0160316999016696,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Pparg,Nr1d1,FALSE,1,1,FALSE,1.0160316999016823,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Per2,FALSE,1,1,FALSE,0.13497477557920184,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Arntl,FALSE,1,1,FALSE,0.13497477557919954,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Clock,FALSE,1,1,FALSE,0.13497477557920357,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Per1,FALSE,1,1,FALSE,0.1349747755792037,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Cry2,FALSE,1,1,FALSE,0.1349747755792004,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Nr1d1,FALSE,1,1,FALSE,0.13497477557920315,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Nr1d2,FALSE,1,1,FALSE,0.13497477557920215,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Per2,FALSE,1,1,FALSE,0.11984666303396502,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Arntl,FALSE,1,1,FALSE,0.11984666303396911,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Clock,FALSE,1,1,FALSE,0.11984666303396853,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Cry1,FALSE,1,1,FALSE,0.11984666303397262,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Nr1d1,FALSE,1,1,FALSE,0.11984666303397189,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Yap1,Nr1d2,FALSE,1,1,FALSE,0.11984666303396779,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Myc,Per2,FALSE,1,1,FALSE,0.4144923362038548,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Arntl,FALSE,1,1,FALSE,0.5232795460456677,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Lgr5,Nr1d2,FALSE,1,1,FALSE,0.5232795460456643,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Cry2,FALSE,1,1,FALSE,0.19872894507054667,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Axin2,Nr1d2,FALSE,1,1,FALSE,0.1987289450705475,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Arntl,FALSE,1,1,FALSE,0.06434700625124487,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Ccnb1,Nr1d2,FALSE,1,1,FALSE,0.06434700625124551,small,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Cdk1,Cry2,FALSE,1,1,FALSE,0.15353263181482793,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Wee1,Per1,FALSE,1,1,FALSE,0.5819954178836085,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Bax,Cry1,FALSE,1,1,FALSE,0.33164972016701105,medium,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Hif1a,Clock,FALSE,1,1,FALSE,0.46732644339263607,large,,EXPLORE
Full Analysis - GSE54650_Brainstem_circadian,GSE54650_Brainstem_circadian.csv,Sirt1,Cry1,FALSE,1,1,FALSE,0.13497477557920085,small,,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Nr1d2,TRUE,0.030426610086687234,0.42260555455076204,FALSE,0.9488378420777696,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Per1,TRUE,0.03695766367968645,0.42260555455076204,FALSE,0.9488378420777673,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Per1,TRUE,0.03814155315206236,0.42260555455076204,FALSE,2.2239788686441457,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Arntl,TRUE,0.03837109085571999,0.42260555455076204,FALSE,2.2239788686441457,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Arntl,FALSE,0.0518493330271923,0.42260555455076204,FALSE,0.9488378420777704,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Nr1d2,FALSE,0.05388996391889567,0.42260555455076204,FALSE,2.2239788686441413,large,R_n_1_sin;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Cry2,FALSE,0.05604394706476601,0.42260555455076204,FALSE,0.9488378420777607,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Cry2,FALSE,0.06208788185031988,0.42260555455076204,FALSE,2.223978868644133,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Clock,FALSE,0.06216156284698293,0.42260555455076204,FALSE,0.9488378420777669,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Cry1,FALSE,0.06708180429323907,0.42260555455076204,FALSE,0.9488378420777722,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Clock,FALSE,0.07615330141142707,0.42260555455076204,FALSE,2.2239788686441497,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Nr1d1,FALSE,0.07747823658268427,0.42260555455076204,FALSE,2.2239788686441373,large,R_n_1_sin;R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Per2,FALSE,0.08243672329091734,0.42260555455076204,FALSE,2.2239788686441373,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Yap1,Cry1,FALSE,0.08492784496892725,0.42260555455076204,FALSE,2.2239788686441497,large,R_n_1_sin;R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Per2,FALSE,0.08928286363748494,0.42260555455076204,FALSE,0.9488378420777669,large,R_n_1_cos;R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Nr1d2,FALSE,0.1099821547913642,0.47187428912634377,FALSE,3.0702244830468643,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Chek2,Nr1d1,FALSE,0.11298398472039217,0.47187428912634377,FALSE,0.9488378420777633,large,R_n_1_sin;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Per1,FALSE,0.14617640252381303,0.5481160559938345,FALSE,3.0702244830468643,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Nr1d1,FALSE,0.15759262927835316,0.5481160559938345,FALSE,3.0702244830468604,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Atm,Cry2,FALSE,0.17495242193196425,0.5481160559938345,FALSE,0.6893377303370536,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Atm,Clock,FALSE,0.17550639920534383,0.5481160559938345,FALSE,0.6893377303370603,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Per2,FALSE,0.17645151740028542,0.5481160559938345,FALSE,3.0702244830468604,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Atm,Cry1,FALSE,0.1775587223641999,0.5481160559938345,FALSE,0.6893377303370629,large,R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Atm,Per2,FALSE,0.18944314573278298,0.552722207024677,FALSE,0.6893377303370547,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Arntl,FALSE,0.19730868793566536,0.552722207024677,FALSE,3.0702244830468604,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Atm,Nr1d1,FALSE,0.20240531524847327,0.552722207024677,FALSE,0.6893377303370577,large,,EXPLORE
Full Analysis - GSE54650_Brown_Fat_circadian,GSE54650_Brown_Fat_circadian.csv,Tead1,Cry1,FALSE,0.21514645884706773,0.5643627605059104,FALSE,3.0702244830468604,large,,EXPLORE
